codigo;valor
725277;189.53
725277;194.67000000000002
725277;212.81
725277;217.87
725277;223.35
725277;223.6
725277;291.8
725277;307.8
725277;311.48
725277;327.87
725277;355.6
725277;362.47
725277;423.06
725277;464.9
725277;467.21
725277;468.29
725277;509.68
725277;511.69
725277;512.02
725277;530.18
725277;561.86
725277;666.8
725277;690.33
725277;695.97
725277;805.81
725277;972.68
725277;1049.12
725277;1089.31
725277;1168.86
725277;1209.6
725277;1222.56
725277;1227.88
725277;1397.61
725277;1433.85
725277;1962.9
725277;1991.87
725277;2316.08
725277;2445.45
725277;2730.13
725277;2760.31
725277;3044.48
725277;3345.95
725277;4890.1
725277;5272.14
725277;5524.71
725277;10717.63
725277;12037.89
725277;12512.18
725277;14702.99
725277;15688.76
725277;20049.73
725277;25448.11
725277;26199.38
725277;27204.19
725277;30186.88
725277;34427.41
725277;39873.66
725277;40441.01
725277;47420.75
725277;62619.86
725277;70742.42
725277;91676.04
725277;123048.21
725277;156113.5
725277;228729.76
725277;389482.27
725277;404245.89
725277;442159.29
725277;451808.64
725277;518533.3
725277;631213.97
725277;1172710.75
725277;1370464.78
725277;2126936.34
725277;2376204.72
725277;3257461.68
725277;5808379.98
725277;9255421.33
864965;1.06
864965;1.16
864965;1.16
864965;1.23
864965;1.32
864965;1.33
864965;1.38
864965;1.45
864965;1.64
864965;1.71
864965;1.85
864965;2.32
864965;2.34
864965;2.45
864965;2.57
864965;2.87
864965;3.05
864965;3.36
864965;3.43
864965;3.47
864965;3.7
864965;3.79
864965;4.04
864965;4.36
864965;4.45
864965;4.9
864965;5.02
864965;5.34
864965;5.72
864965;6.57
864965;6.58
864965;7.35
864965;7.58
864965;8.18
864965;8.45
864965;8.75
864965;9.12
864965;9.52
864965;9.82
864965;10.17
864965;10.73
864965;12.34
864965;12.43
864965;13.58
864965;16.0
864965;16.23
864965;18.47
864965;20.31
864965;22.49
864965;23.15
864965;25.85
864965;26.59
864965;32.01
864965;33.5
864965;40.92
864965;48.85
864965;62.21
864965;64.51
864965;64.78
864965;68.84
864965;70.6
864965;79.26
864965;90.17
864965;93.56
864965;101.44
864965;103.78
864965;111.65
864965;120.74
864965;121.01
864965;126.55
864965;130.0
864965;143.86
864965;148.27
864965;149.14
864965;149.19
864965;170.32
864965;172.76999999999998
864965;173.05
864965;173.98000000000002
864965;176.66
864965;180.12
864965;181.54
864965;183.19
864965;188.31
864965;230.75
864965;245.67
864965;258.62
864965;303.0
864965;304.15
864965;343.97
864965;363.37
864965;385.67
864965;641.62
864965;711.49
864965;847.77
864965;903.69
864965;1013.08
864965;2343.22
864965;3049.91
864965;4710.48
864965;5849.23
864965;6432.63
864965;6919.93
864965;9579.95
864965;21040.74
864965;30111.8
864965;36259.37
864965;70102.97
864965;100627.62
864965;145176.2
864965;155599.63
864965;231482.3
864965;297618.42
864965;515855.46
864965;1889684.08
864965;2161561.91
864965;2173268.25
992668;1.12
992668;1.14
992668;1.31
992668;1.37
992668;1.43
992668;1.61
992668;1.67
992668;1.71
992668;2.0
992668;2.12
992668;2.36
992668;2.45
992668;2.49
992668;2.57
992668;2.64
992668;2.67
992668;3.17
992668;3.53
992668;3.58
992668;3.59
992668;3.75
992668;4.46
992668;4.81
992668;5.06
992668;5.14
992668;5.4
992668;5.84
992668;5.86
992668;5.92
992668;6.27
992668;6.36
992668;6.52
992668;6.54
992668;6.98
992668;7.72
992668;8.18
992668;8.36
992668;9.07
992668;9.94
992668;10.51
992668;11.72
992668;12.04
992668;14.12
992668;14.13
992668;14.96
992668;16.59
992668;17.45
992668;17.53
992668;17.58
992668;17.81
992668;18.5
992668;19.1
992668;22.28
992668;22.59
992668;23.93
992668;30.26
992668;30.51
992668;30.66
992668;34.25
992668;38.59
992668;44.08
992668;49.53
992668;50.14
992668;50.45
992668;52.31
992668;53.32
992668;56.58
992668;61.24
992668;64.89
992668;68.04
992668;71.34
992668;75.1
992668;77.89
992668;94.25
992668;108.94
992668;113.92
992668;117.4
992668;121.05
992668;127.5
992668;133.79
992668;139.6
992668;139.89
992668;140.65
992668;145.67000000000002
992668;147.06
992668;151.52
992668;153.67000000000002
992668;155.46
992668;158.59
992668;161.66
992668;173.99
992668;180.73000000000002
992668;185.07999999999998
992668;193.88
992668;216.01
992668;255.54
992668;300.09
992668;307.85
992668;405.97
992668;448.81
992668;542.41
992668;650.99
992668;718.87
992668;1243.78
992668;1545.73
992668;1950.06
992668;2484.51
992668;2614.49
992668;3162.66
992668;3322.34
992668;3535.82
992668;6064.49
992668;10563.35
992668;13020.37
992668;24437.02
992668;24557.36
992668;37925.38
992668;59142.95
992668;66312.42
992668;68377.91
992668;87696.52
992668;103953.57
992668;444029.44
992668;1500038.84
992668;1995295.75
992668;5690371.3
945395;1.07
945395;1.08
945395;1.09
945395;1.1
945395;1.12
945395;1.17
945395;1.18
945395;1.18
945395;1.18
945395;1.19
945395;1.22
945395;1.24
945395;1.25
945395;1.25
945395;1.39
945395;1.4
945395;1.41
945395;1.43
945395;1.45
945395;1.45
945395;1.46
945395;1.47
945395;1.5
945395;1.51
945395;1.55
945395;1.55
945395;1.57
945395;1.59
945395;1.66
945395;1.67
945395;1.71
945395;1.76
945395;1.77
945395;1.77
945395;1.84
945395;1.86
945395;1.87
945395;1.88
945395;1.9
945395;2.08
945395;2.09
945395;2.27
945395;2.29
945395;2.36
945395;2.41
945395;2.47
945395;2.49
945395;2.54
945395;2.56
945395;2.66
945395;2.67
945395;2.67
945395;2.85
945395;2.97
945395;3.0
945395;3.08
945395;3.09
945395;3.11
945395;3.15
945395;3.21
945395;3.43
945395;3.61
945395;3.66
945395;3.9
945395;3.91
945395;4.14
945395;4.15
945395;4.33
945395;4.37
945395;4.62
945395;4.65
945395;4.85
945395;4.9
945395;5.09
945395;5.16
945395;5.31
945395;5.88
945395;6.0
945395;6.06
945395;6.21
945395;6.31
945395;6.48
945395;6.61
945395;6.66
945395;6.68
945395;6.74
945395;6.81
945395;6.95
945395;6.98
945395;7.21
945395;7.33
945395;7.62
945395;7.8
945395;8.22
945395;8.27
945395;8.65
945395;8.83
945395;9.08
945395;9.42
945395;9.75
945395;9.87
945395;10.12
945395;10.92
945395;12.62
945395;12.96
945395;12.98
945395;13.91
945395;15.41
945395;15.65
945395;15.72
945395;15.83
945395;16.68
945395;17.48
945395;17.58
945395;18.18
945395;18.75
945395;19.76
945395;21.21
945395;21.7
945395;21.84
945395;22.85
945395;24.61
945395;24.73
945395;24.98
945395;25.59
945395;28.78
945395;29.29
945395;29.3
945395;29.61
945395;29.91
945395;30.98
945395;33.19
945395;33.55
945395;35.11
945395;38.44
945395;38.65
945395;40.0
945395;40.41
945395;40.45
945395;41.74
945395;42.35
945395;43.71
945395;44.28
945395;44.5
945395;48.54
945395;51.37
945395;53.04
945395;54.69
945395;63.69
945395;69.99
945395;74.55
945395;78.49
945395;79.67
945395;84.13
945395;86.44
945395;86.78
945395;94.99
945395;97.16
945395;101.92
945395;102.53
945395;104.42
945395;104.6
945395;104.81
945395;105.22
945395;106.13
945395;106.61
945395;107.07
945395;111.26
945395;115.07
945395;115.28
945395;116.77
945395;116.84
945395;118.88
945395;119.17
945395;130.5
945395;131.38
945395;132.84
945395;137.68
945395;138.16
945395;138.32
945395;141.62
945395;142.18
945395;142.56
945395;143.84
945395;145.91
945395;148.77
945395;148.82
945395;152.17000000000002
945395;163.52
945395;164.24
945395;165.41
945395;170.41
945395;176.73
945395;177.05
945395;177.44
945395;179.96
945395;180.76
945395;182.48
945395;186.23
945395;186.51
945395;189.39
945395;247.83
945395;255.75
945395;264.44
945395;287.61
945395;298.61
945395;318.08
945395;327.99
945395;331.7
945395;364.22
945395;364.31
945395;368.62
945395;480.24
945395;498.09
945395;520.32
945395;528.95
945395;533.31
945395;548.48
945395;684.07
945395;751.75
945395;829.34
945395;833.44
945395;836.02
945395;1066.67
945395;1066.69
945395;1374.23
945395;1451.93
945395;1562.3
945395;1617.38
945395;1722.45
945395;1806.19
945395;1811.41
945395;1978.02
945395;1980.52
945395;1982.92
945395;2105.49
945395;2155.11
945395;2520.99
945395;2562.05
945395;2986.48
945395;3037.44
945395;4161.1
945395;4216.27
945395;4271.14
945395;5191.75
945395;5198.95
945395;5478.72
945395;6383.5
945395;7629.4
945395;8266.83
945395;8464.33
945395;9234.09
945395;9776.0
945395;11692.61
945395;11966.67
945395;13601.31
945395;16363.75
945395;16670.03
945395;18825.19
945395;19336.88
945395;37268.78
945395;39745.43
945395;39868.87
945395;39949.48
945395;43239.23
945395;45912.32
945395;47967.88
945395;65824.47
945395;77542.74
945395;83361.66
945395;150213.02
945395;153725.13
945395;210918.56
945395;232245.41
945395;279790.48
945395;328307.06
945395;368499.88
945395;406963.51
945395;569854.98
945395;601751.56
945395;681095.4
945395;753096.81
945395;1103139.04
945395;1684586.6
945395;1709541.25
945395;3321042.52
945395;4025954.25
945395;4418464.58
945395;5482984.75
945395;7360316.43
283814;1.07
283814;1.09
283814;1.12
283814;1.12
283814;1.14
283814;1.14
283814;1.15
283814;1.16
283814;1.24
283814;1.29
283814;1.31
283814;1.34
283814;1.35
283814;1.36
283814;1.38
283814;1.38
283814;1.39
283814;1.48
283814;1.49
283814;1.49
283814;1.49
283814;1.5
283814;1.55
283814;1.56
283814;1.56
283814;1.61
283814;1.64
283814;1.68
283814;1.75
283814;1.75
283814;1.76
283814;1.77
283814;1.85
283814;1.86
283814;1.93
283814;1.93
283814;1.94
283814;1.96
283814;2.11
283814;2.13
283814;2.15
283814;2.2
283814;2.25
283814;2.29
283814;2.35
283814;2.36
283814;2.41
283814;2.48
283814;2.52
283814;2.55
283814;2.58
283814;2.58
283814;2.64
283814;2.64
283814;2.71
283814;2.74
283814;2.78
283814;2.87
283814;2.89
283814;2.95
283814;2.97
283814;3.14
283814;3.14
283814;3.21
283814;3.26
283814;3.45
283814;3.5
283814;3.55
283814;3.65
283814;3.85
283814;3.99
283814;4.08
283814;4.32
283814;4.39
283814;4.5
283814;4.55
283814;4.57
283814;4.86
283814;5.14
283814;5.18
283814;5.18
283814;5.19
283814;5.28
283814;5.53
283814;5.61
283814;5.75
283814;5.83
283814;5.87
283814;5.93
283814;6.4
283814;6.44
283814;6.46
283814;6.53
283814;6.53
283814;6.62
283814;6.66
283814;6.7
283814;6.77
283814;6.95
283814;7.08
283814;7.19
283814;7.2
283814;7.96
283814;8.57
283814;8.66
283814;8.69
283814;8.85
283814;8.91
283814;9.1
283814;9.19
283814;9.65
283814;9.87
283814;10.06
283814;10.63
283814;10.64
283814;10.96
283814;11.01
283814;11.14
283814;11.81
283814;11.95
283814;11.97
283814;12.39
283814;12.62
283814;12.96
283814;13.57
283814;13.59
283814;13.65
283814;13.83
283814;14.08
283814;14.08
283814;14.1
283814;14.22
283814;14.89
283814;15.38
283814;15.43
283814;15.85
283814;16.15
283814;16.66
283814;16.69
283814;16.85
283814;17.39
283814;17.7
283814;17.97
283814;18.02
283814;18.43
283814;18.68
283814;19.92
283814;20.27
283814;21.0
283814;22.48
283814;24.32
283814;25.12
283814;25.46
283814;26.39
283814;26.81
283814;28.05
283814;29.61
283814;32.09
283814;32.8
283814;32.9
283814;34.61
283814;35.84
283814;36.7
283814;37.98
283814;38.81
283814;39.25
283814;39.5
283814;42.11
283814;45.73
283814;50.5
283814;53.87
283814;65.21
283814;75.02
283814;80.73
283814;86.32
283814;98.26
283814;101.59
283814;101.72
283814;104.86
283814;105.58
283814;109.52
283814;109.66
283814;109.89
283814;115.34
283814;116.81
283814;116.96000000000001
283814;117.21
283814;120.36
283814;120.86
283814;122.51
283814;124.26
283814;133.37
283814;135.51
283814;135.98
283814;139.19
283814;139.37
283814;139.81
283814;142.9
283814;142.91
283814;143.2
283814;144.11
283814;145.07
283814;147.18
283814;149.21
283814;149.8
283814;152.45
283814;153.95
283814;153.96
283814;154.8
283814;156.34
283814;159.6
283814;159.74
283814;161.7
283814;162.8
283814;163.39
283814;164.9
283814;165.74
283814;166.16
283814;166.4
283814;166.69
283814;167.51999999999998
283814;171.82
283814;172.51999999999998
283814;172.96
283814;174.23000000000002
283814;175.20999999999998
283814;180.32
283814;188.07999999999998
283814;191.12
283814;196.17000000000002
283814;198.4
283814;199.55
283814;202.76
283814;213.92
283814;216.97
283814;217.34
283814;218.6
283814;231.52
283814;252.02
283814;294.61
283814;307.4
283814;309.51
283814;315.58
283814;315.61
283814;357.59
283814;371.89
283814;416.06
283814;427.84
283814;455.47
283814;464.95
283814;470.19
283814;472.13
283814;478.41
283814;479.62
283814;482.85
283814;484.71
283814;502.11
283814;502.24
283814;533.8
283814;546.5
283814;560.65
283814;565.16
283814;634.39
283814;687.61
283814;717.23
283814;739.34
283814;862.79
283814;1028.12
283814;1153.71
283814;1226.83
283814;1331.96
283814;1414.62
283814;1501.41
283814;1532.43
283814;1673.28
283814;1811.38
283814;2116.5
283814;2371.39
283814;2725.21
283814;4158.6
283814;4576.51
283814;5212.82
283814;5378.95
283814;6026.08
283814;6499.46
283814;6543.52
283814;7880.87
283814;7972.2
283814;8155.36
283814;8468.07
283814;10271.23
283814;11696.35
283814;12347.41
283814;13348.36
283814;15234.92
283814;16324.71
283814;18276.54
283814;28343.13
283814;33120.71
283814;38942.06
283814;40901.82
283814;53342.49
283814;58139.11
283814;60125.52
283814;62721.25
283814;85933.37
283814;95080.07
283814;167521.01
283814;211357.83
283814;254687.64
283814;263811.78
283814;423610.97
283814;429106.29
283814;485560.12
283814;543574.02
283814;1015068.56
283814;1158024.35
283814;1262194.43
283814;1492312.36
283814;1519165.16
283814;2566890.93
283814;3002173.54
283814;7595864.35
905272;1.09
905272;1.1
905272;1.12
905272;1.16
905272;1.17
905272;1.17
905272;1.35
905272;1.36
905272;1.37
905272;1.5
905272;1.53
905272;1.86
905272;1.92
905272;1.97
905272;2.05
905272;2.21
905272;2.44
905272;2.61
905272;2.65
905272;2.66
905272;2.76
905272;3.22
905272;3.52
905272;3.7
905272;3.76
905272;4.02
905272;4.07
905272;4.16
905272;4.73
905272;5.06
905272;5.18
905272;5.26
905272;5.28
905272;5.38
905272;5.63
905272;5.85
905272;5.9
905272;6.15
905272;6.21
905272;6.22
905272;6.46
905272;6.81
905272;6.91
905272;7.16
905272;7.73
905272;8.61
905272;8.66
905272;8.7
905272;9.14
905272;9.17
905272;9.24
905272;9.46
905272;9.76
905272;9.79
905272;11.09
905272;12.11
905272;12.85
905272;13.63
905272;14.0
905272;14.39
905272;15.59
905272;15.75
905272;15.75
905272;15.89
905272;16.65
905272;18.31
905272;18.32
905272;20.19
905272;20.56
905272;22.65
905272;23.11
905272;23.76
905272;23.78
905272;26.26
905272;28.07
905272;28.84
905272;33.73
905272;34.18
905272;34.23
905272;36.59
905272;40.47
905272;43.71
905272;47.65
905272;51.18
905272;53.13
905272;57.01
905272;59.7
905272;60.78
905272;61.27
905272;62.39
905272;66.97
905272;90.66
905272;91.74
905272;92.81
905272;98.07
905272;101.1
905272;101.88
905272;102.63
905272;102.89
905272;106.25
905272;106.66
905272;109.05
905272;110.48
905272;115.92
905272;117.22
905272;117.46
905272;121.01
905272;122.32
905272;124.63
905272;137.69
905272;138.53
905272;147.76
905272;151.03
905272;155.1
905272;157.54
905272;159.13
905272;164.93
905272;165.59
905272;165.9
905272;177.61
905272;189.72
905272;194.4
905272;194.79000000000002
905272;198.56
905272;206.51
905272;251.36
905272;304.8
905272;306.39
905272;384.55
905272;536.19
905272;632.41
905272;719.04
905272;761.07
905272;772.95
905272;962.63
905272;1022.96
905272;1310.67
905272;1535.88
905272;1585.8
905272;1670.11
905272;1775.83
905272;1933.81
905272;2401.2
905272;2603.76
905272;2695.59
905272;3902.72
905272;4005.6
905272;5499.4
905272;6615.21
905272;6756.09
905272;7260.27
905272;8316.12
905272;9046.78
905272;9660.21
905272;10481.9
905272;16640.64
905272;18922.81
905272;23421.54
905272;27929.24
905272;28117.95
905272;40158.06
905272;40252.16
905272;59638.21
905272;70609.95
905272;117086.13
905272;153027.73
905272;172397.63
905272;208135.32
905272;242931.16
905272;245728.89
905272;380630.85
905272;631053.32
905272;1660201.77
905272;2977403.18
905272;4282407.8
905272;5115770.63
658366;1.06
658366;1.07
658366;1.08
658366;1.08
658366;1.09
658366;1.09
658366;1.12
658366;1.13
658366;1.15
658366;1.2
658366;1.28
658366;1.32
658366;1.32
658366;1.32
658366;1.38
658366;1.38
658366;1.44
658366;1.45
658366;1.49
658366;1.52
658366;1.56
658366;1.57
658366;1.58
658366;1.58
658366;1.59
658366;1.64
658366;1.67
658366;1.72
658366;1.78
658366;1.8
658366;1.82
658366;1.85
658366;1.86
658366;1.87
658366;1.88
658366;1.91
658366;1.93
658366;1.95
658366;1.99
658366;1.99
658366;2.04
658366;2.05
658366;2.08
658366;2.13
658366;2.15
658366;2.15
658366;2.18
658366;2.23
658366;2.24
658366;2.27
658366;2.29
658366;2.31
658366;2.47
658366;2.47
658366;2.51
658366;2.52
658366;2.59
658366;2.65
658366;2.81
658366;2.92
658366;2.97
658366;3.03
658366;3.08
658366;3.15
658366;3.17
658366;3.28
658366;3.29
658366;3.32
658366;3.33
658366;3.43
658366;3.44
658366;3.45
658366;3.59
658366;3.6
658366;3.61
658366;4.05
658366;4.24
658366;4.43
658366;4.44
658366;4.45
658366;4.48
658366;4.5
658366;4.53
658366;4.73
658366;4.88
658366;4.91
658366;5.36
658366;5.53
658366;5.55
658366;5.6
658366;5.89
658366;5.99
658366;6.1
658366;6.43
658366;6.46
658366;6.51
658366;6.53
658366;6.63
658366;6.71
658366;6.8
658366;7.31
658366;7.42
658366;7.46
658366;7.65
658366;7.67
658366;7.77
658366;8.95
658366;9.03
658366;9.45
658366;9.65
658366;9.73
658366;10.19
658366;11.53
658366;12.16
658366;12.35
658366;12.65
658366;12.74
658366;13.09
658366;13.23
658366;13.35
658366;13.56
658366;14.52
658366;15.49
658366;15.61
658366;15.74
658366;16.64
658366;17.12
658366;17.7
658366;18.07
658366;18.21
658366;19.46
658366;19.79
658366;20.38
658366;20.7
658366;20.83
658366;21.18
658366;24.81
658366;25.37
658366;25.39
658366;26.62
658366;27.1
658366;29.96
658366;30.61
658366;30.82
658366;31.65
658366;31.98
658366;32.42
658366;34.2
658366;38.08
658366;40.12
658366;43.44
658366;45.57
658366;45.73
658366;46.81
658366;54.45
658366;54.53
658366;62.9
658366;77.91
658366;86.0
658366;87.33
658366;100.84
658366;107.46
658366;109.31
658366;109.34
658366;109.43
658366;113.08
658366;113.22
658366;116.78
658366;117.07
658366;117.78
658366;118.16
658366;120.06
658366;123.36
658366;123.9
658366;127.17
658366;128.76
658366;129.9
658366;129.96
658366;130.85
658366;138.44
658366;141.37
658366;143.75
658366;149.54
658366;155.56
658366;157.06
658366;166.32
658366;166.7
658366;167.56
658366;171.85
658366;171.94
658366;172.34
658366;172.79000000000002
658366;173.82
658366;178.95999999999998
658366;179.54000000000002
658366;180.18
658366;181.26
658366;182.68
658366;185.4
658366;187.64
658366;188.99
658366;191.8
658366;192.1
658366;192.85
658366;193.43
658366;196.67000000000002
658366;197.14
658366;208.9
658366;214.84
658366;215.63
658366;227.0
658366;248.98
658366;252.24
658366;253.57
658366;265.35
658366;266.0
658366;279.31
658366;289.27
658366;291.75
658366;295.3
658366;302.68
658366;305.29
658366;308.55
658366;329.01
658366;334.46
658366;418.71
658366;476.42
658366;509.08
658366;514.33
658366;516.35
658366;528.41
658366;568.01
658366;596.12
658366;676.4
658366;694.71
658366;830.88
658366;853.1
658366;861.82
658366;876.22
658366;884.99
658366;885.5
658366;965.77
658366;992.99
658366;997.63
658366;1046.66
658366;1081.68
658366;1357.44
658366;1764.93
658366;1792.79
658366;1854.15
658366;1904.94
658366;2132.25
658366;2174.63
658366;2707.38
658366;3107.58
658366;3157.51
658366;3497.99
658366;4088.99
658366;4236.01
658366;4424.28
658366;4482.56
658366;4606.1
658366;4779.49
658366;5523.65
658366;6188.46
658366;6968.72
658366;7205.7
658366;7654.94
658366;7870.53
658366;7956.03
658366;8010.12
658366;8230.19
658366;8922.74
658366;9222.15
658366;9970.75
658366;13218.29
658366;14522.76
658366;15314.67
658366;16839.33
658366;19648.34
658366;20509.09
658366;20646.99
658366;21975.78
658366;23059.32
658366;24324.05
658366;24736.57
658366;24850.85
658366;27286.32
658366;30362.75
658366;31176.29
658366;42241.08
658366;49340.13
658366;77043.57
658366;101172.14
658366;142292.95
658366;244369.47
658366;249200.32
658366;265993.76
658366;310352.99
658366;592020.17
658366;607346.6
658366;660220.57
658366;861024.25
658366;904113.53
658366;1367424.84
658366;4006196.91
658366;4747276.62
658366;5144190.31
658366;6075193.42
665871;1.05
665871;1.06
665871;1.13
665871;1.15
665871;1.21
665871;1.21
665871;1.23
665871;1.24
665871;1.3
665871;1.36
665871;1.36
665871;1.4
665871;1.41
665871;1.43
665871;1.48
665871;1.53
665871;1.56
665871;1.58
665871;1.62
665871;1.62
665871;1.63
665871;1.66
665871;1.66
665871;1.67
665871;1.75
665871;1.76
665871;1.79
665871;1.8
665871;1.82
665871;1.86
665871;1.9
665871;1.96
665871;1.98
665871;2.06
665871;2.07
665871;2.07
665871;2.08
665871;2.1
665871;2.15
665871;2.17
665871;2.27
665871;2.32
665871;2.36
665871;2.43
665871;2.54
665871;2.58
665871;2.59
665871;2.6
665871;2.72
665871;2.75
665871;2.76
665871;2.82
665871;2.84
665871;2.85
665871;2.88
665871;2.89
665871;2.91
665871;2.91
665871;2.94
665871;2.95
665871;3.02
665871;3.03
665871;3.15
665871;3.32
665871;3.41
665871;3.43
665871;3.59
665871;3.63
665871;3.63
665871;3.64
665871;3.66
665871;3.77
665871;3.79
665871;3.8
665871;3.99
665871;4.44
665871;4.44
665871;4.95
665871;5.14
665871;5.16
665871;5.18
665871;5.31
665871;5.64
665871;5.74
665871;5.89
665871;6.07
665871;6.11
665871;6.13
665871;6.28
665871;6.9
665871;7.89
665871;7.98
665871;8.81
665871;8.92
665871;9.01
665871;9.14
665871;9.42
665871;9.7
665871;10.14
665871;10.58
665871;10.92
665871;11.16
665871;11.52
665871;11.52
665871;12.06
665871;12.38
665871;12.39
665871;12.69
665871;12.71
665871;13.09
665871;13.24
665871;13.79
665871;13.92
665871;14.3
665871;15.65
665871;16.14
665871;17.14
665871;17.93
665871;18.25
665871;18.29
665871;19.53
665871;21.46
665871;21.64
665871;23.5
665871;23.88
665871;24.31
665871;25.01
665871;27.51
665871;27.68
665871;29.67
665871;31.85
665871;34.18
665871;36.17
665871;36.27
665871;37.99
665871;39.3
665871;39.95
665871;42.16
665871;42.77
665871;43.87
665871;44.06
665871;44.71
665871;44.98
665871;45.06
665871;47.03
665871;49.87
665871;50.6
665871;51.2
665871;58.88
665871;60.2
665871;61.98
665871;62.85
665871;64.41
665871;68.56
665871;71.42
665871;72.29
665871;76.57
665871;76.57
665871;93.65
665871;94.53
665871;99.78
665871;100.73
665871;101.13
665871;109.26
665871;111.53
665871;113.31
665871;117.96000000000001
665871;120.78
665871;121.67
665871;124.71000000000001
665871;131.01
665871;131.29
665871;131.63
665871;132.26
665871;133.38
665871;136.81
665871;140.09
665871;143.39
665871;145.64
665871;147.17000000000002
665871;148.71
665871;149.29
665871;149.35
665871;152.69
665871;153.14
665871;158.6
665871;159.46
665871;166.57
665871;168.63
665871;173.47
665871;175.51999999999998
665871;178.20999999999998
665871;178.56
665871;179.59
665871;182.66
665871;182.79000000000002
665871;183.55
665871;187.12
665871;188.85
665871;191.78
665871;196.79000000000002
665871;198.8
665871;200.04
665871;208.44
665871;210.58
665871;212.13
665871;237.87
665871;248.55
665871;255.16
665871;264.74
665871;273.48
665871;285.86
665871;308.22
665871;309.63
665871;337.61
665871;342.65
665871;377.64
665871;398.76
665871;446.2
665871;460.12
665871;485.53
665871;494.43
665871;605.05
665871;618.7
665871;693.29
665871;695.58
665871;811.83
665871;813.02
665871;891.99
665871;951.13
665871;968.07
665871;996.69
665871;1142.01
665871;1204.95
665871;1271.78
665871;1476.45
665871;1631.49
665871;1803.87
665871;2329.82
665871;2786.5
665871;2873.22
665871;3055.08
665871;3186.77
665871;3194.84
665871;3317.91
665871;3417.41
665871;4672.99
665871;6725.74
665871;7498.38
665871;10252.87
665871;10322.37
665871;12497.15
665871;16110.1
665871;17601.52
665871;17775.02
665871;19099.27
665871;20170.38
665871;22642.6
665871;24198.5
665871;24735.09
665871;27545.98
665871;29823.55
665871;33896.14
665871;34823.36
665871;45071.48
665871;53826.99
665871;54204.01
665871;65025.17
665871;80458.36
665871;99714.63
665871;457666.42
665871;536505.61
665871;591297.49
665871;1061278.11
665871;1208747.24
665871;1771335.31
665871;3019238.74
665871;3641345.48
665871;3870238.75
665871;4432723.85
665871;4450105.16
665871;5464062.08
665871;6491923.53
665871;9970749.36
234744;1.08
234744;1.09
234744;1.1
234744;1.11
234744;1.15
234744;1.19
234744;1.2
234744;1.2
234744;1.23
234744;1.23
234744;1.23
234744;1.24
234744;1.25
234744;1.25
234744;1.29
234744;1.31
234744;1.34
234744;1.36
234744;1.36
234744;1.37
234744;1.38
234744;1.39
234744;1.41
234744;1.42
234744;1.43
234744;1.47
234744;1.55
234744;1.57
234744;1.59
234744;1.64
234744;1.65
234744;1.66
234744;1.72
234744;1.74
234744;1.76
234744;1.83
234744;1.97
234744;1.97
234744;2.01
234744;2.02
234744;2.15
234744;2.27
234744;2.33
234744;2.45
234744;2.6
234744;2.66
234744;2.71
234744;2.76
234744;2.86
234744;2.87
234744;2.89
234744;2.93
234744;2.97
234744;3.11
234744;3.23
234744;3.27
234744;3.33
234744;3.43
234744;3.46
234744;3.5
234744;3.56
234744;3.76
234744;3.77
234744;4.05
234744;4.2
234744;4.37
234744;4.52
234744;5.12
234744;5.22
234744;5.3
234744;5.53
234744;5.94
234744;6.23
234744;6.74
234744;6.96
234744;7.24
234744;7.32
234744;7.4
234744;7.61
234744;7.71
234744;7.92
234744;7.96
234744;8.05
234744;8.05
234744;8.17
234744;8.39
234744;8.86
234744;9.19
234744;9.32
234744;9.72
234744;9.95
234744;10.08
234744;11.16
234744;11.23
234744;11.3
234744;11.69
234744;11.93
234744;11.94
234744;12.0
234744;12.29
234744;12.88
234744;14.9
234744;15.07
234744;16.03
234744;16.84
234744;17.05
234744;20.08
234744;20.45
234744;20.66
234744;21.21
234744;23.34
234744;23.99
234744;25.25
234744;27.14
234744;29.17
234744;30.51
234744;32.36
234744;32.49
234744;33.64
234744;34.58
234744;34.84
234744;37.32
234744;37.56
234744;38.36
234744;40.64
234744;41.05
234744;42.15
234744;44.4
234744;44.45
234744;45.33
234744;47.15
234744;52.02
234744;53.17
234744;62.85
234744;63.26
234744;70.74
234744;74.83
234744;75.61
234744;76.66
234744;79.19
234744;82.64
234744;94.71
234744;94.71
234744;99.66
234744;100.16
234744;100.72
234744;101.51
234744;102.91
234744;103.46
234744;104.72
234744;111.1
234744;111.59
234744;111.73
234744;115.38
234744;117.48
234744;118.16
234744;118.46000000000001
234744;127.67
234744;128.96
234744;130.77
234744;131.66
234744;135.48
234744;136.53
234744;140.76
234744;141.17
234744;142.66
234744;144.2
234744;144.92000000000002
234744;146.01
234744;146.26
234744;149.09
234744;150.25
234744;151.89
234744;152.79
234744;153.82999999999998
234744;156.82
234744;159.32999999999998
234744;165.39
234744;172.03
234744;172.03
234744;175.05
234744;175.62
234744;182.43
234744;183.31
234744;183.32999999999998
234744;189.01999999999998
234744;191.48000000000002
234744;194.47
234744;196.51999999999998
234744;198.4
234744;210.79
234744;221.38
234744;230.18
234744;237.19
234744;252.99
234744;320.73
234744;322.77
234744;368.18
234744;397.63
234744;411.1
234744;424.04
234744;550.24
234744;574.61
234744;608.48
234744;658.78
234744;747.02
234744;755.43
234744;761.31
234744;963.34
234744;1010.78
234744;1030.41
234744;1053.41
234744;1214.61
234744;1298.54
